"group","subj","sex","age","year","month","sample_number","date","time","Cr","SG","month.name","mum","bday","weaning","mid","neo_value","CV","neo_plate_number","neo_dilution","neo_date_assayed","neo_note","SG_corr_fac","neo_sg"
"twn","kabu","F",2.82819986310746,2016,2,488,2016-02-16,2022-02-22 12:08:00,0.56,40,"feb","kayl",2013-04-18,1.604380561,2016-02-15,23.954,9.3,15,40,NA,"",0.670032573289902,641.998410423453
"twn","onyx","M",3.01163586584531,2016,2,489,2016-02-16,2022-02-22 11:30:00,0.74,48,"feb","opal",2013-02-10,1.631759069,2016-02-15,31.708,3.5,15,40,NA,"",0.558360477741585,708.179761129207
"tws","blas","M",4.03559206023272,2016,2,490,2016-02-16,2022-02-22 14:29:00,0.36,22,"feb","blaz",2012-02-02,1.817932923,2016-02-15,3.353,14.1,15,40,NA,"",1.21824104234528,163.390488599349
"twn","pam","F",2.94045174537988,2016,2,491,2016-02-16,2022-02-22 14:40:00,0.98,49,"feb","park",2013-03-08,1.796030116,2016-02-15,9.541,14.9,15,80,2018-05-14,"",0.546965365950941,417.487724523034
"twn","amos","M",5.9958932238193,2016,2,492,2016-02-16,2022-02-22 15:14:00,0.56,32,"feb","ambe",2010-02-16,2.650239562,2016-02-15,11.721,1.4,15,40,2018-05-14,"",0.837540716612378,392.672589576547
"gn","spor","F",2.4394250513347,2016,2,493,2016-02-16,2022-02-22 15:20:00,0.9,55,"feb","spik",2013-09-07,2.168377823,2016-02-15,37.319,0.9,6,40,2018-01-26,"",0.487296416938111,727.416599348534
"twn","safi","F",2.97056810403833,2016,2,494,2016-02-17,2022-02-22 11:30:00,0.38,22,"feb","saph",2013-02-25,1.741273101,2016-02-15,4.742,6.3,15,40,2018-05-14,"",1.21824104234528,231.075960912052
"gn","ropa","M",6.15468856947296,2016,2,495,2016-02-17,2022-02-22 09:09:00,0.44,23,"feb","robe",2009-12-20,3.529089665,2016-02-15,5.755,15.7,3,40,2018-01-16,"",1.16527404050418,268.246084124062
"gn","mayh","F",5.92470910335387,2016,2,496,2016-02-18,2022-02-22 09:14:00,0.18,10,"feb","mixu",2010-03-14,2.214921287,2016-02-15,2.127,4,5,40,2018-01-25,"",2.68013029315961,228.02548534202
"gn","spad","F",6.07529089664613,2016,2,497,2016-02-18,2022-02-22 08:15:00,0.86,35,"feb","spik",2010-01-18,2.258726899,2016-02-15,22.142,12.1,3,40,2018-01-16,"",0.765751512331317,678.210799441601
"twn","ruki","M",4.98288843258042,2016,2,498,2016-02-18,2022-02-22 12:20:00,0.42,27,"feb","rave",2011-02-21,2.770704997,2016-02-15,3.634,17.8,15,40,2018-05-14,"",0.992640849318374,144.290273856919
"twn","petr","F",5.86995208761123,2016,2,499,2016-02-18,2022-02-22 12:05:00,0.4,33,"feb","park",2010-04-03,2.565366188,2016-02-15,5.319,6.6,15,40,NA,"",0.812160694896851,172.795309446254
"gn","mole","F",2.83367556468172,2016,2,500,2016-02-18,2022-02-22 08:40:00,0.94,36,"feb","merl",2013-04-16,1.467488022,2016-02-15,23.963,1.3,3,40,2018-01-16,"",0.74448063698878,713.599580166486
"twn","king","M",4.28747433264887,2016,2,501,2016-02-18,2022-02-22 09:52:00,0.6,35,"feb","kipp",2011-11-02,2.045174538,2016-02-15,7.607,0.7,15,40,NA,"",0.765751512331317,233.002870172173
"gn","dean","M",5.1006160164271,2016,2,502,2016-02-18,2022-02-22 11:20:00,0.82,32,"feb","desd",2011-01-09,2.302532512,2016-02-15,15.945,6.8,6,40,2018-01-26,"",0.837540716612378,534.183469055375
"twn","onyx","M",3.01163586584531,2016,2,503,2016-02-18,2022-02-22 10:40:00,0.44,29,"feb","opal",2013-02-10,1.631759069,2016-02-15,8.919,3.1,15,40,NA,"",0.92418285971021,329.711477030214
"twn","davi","F",2.43394934976044,2016,2,504,2016-02-18,2022-02-22 09:24:00,0.54,37,"feb","didg",2013-09-09,1.349760438,2016-02-15,9.621,9.3,15,40,NA,"",0.724359538691786,278.762524870147
"twn","keny","M",6.02053388090349,2016,2,505,2016-02-18,2022-02-22 09:35:00,0.56,31,"feb","kayl",2010-02-07,2.453114305,2016-02-15,10.78,18.2,15,40,NA,"",0.864558159083745,372.797478196911
"twn","safi","F",2.97056810403833,2016,2,506,2016-02-18,2022-02-22 14:22:00,0.42,27,"feb","saph",2013-02-25,1.741273101,2016-02-15,5.6,17.3,15,40,2018-05-14,"",0.992640849318374,222.351550247316
"gn","spor","F",2.4394250513347,2016,2,507,2016-02-19,2022-02-22 09:40:00,0.68,28,"feb","spik",2013-09-07,2.168377823,2016-02-15,NA,NA,NA,NA,NA,NA,0.957189390414146,NA
"gn","pira","M",5.05133470225873,2016,2,508,2016-02-19,2022-02-22 11:10:00,0.84,33,"feb","pinc",2011-01-27,1.35797399,2016-02-15,9.199,4.2,6,40,2018-01-26,"",0.812160694896851,298.842649294245
"gn","ropa","M",6.15468856947296,2016,2,509,2016-02-19,2022-02-22 10:08:00,0.9,35,"feb","robe",2009-12-20,3.529089665,2016-02-15,9.59,0.6,6,40,2018-01-26,"",0.765751512331317,293.742280130293
"tws","bike","M",6.8911704312115,2016,2,510,2016-02-19,2022-02-22 13:00:00,1.28,40,"feb","bif",2009-03-26,2.264202601,2016-02-15,18.467,7.7,15,40,2018-05-14,"",0.670032573289902,494.939661237785
"twn","king","M",4.28747433264887,2016,2,511,2016-02-22,2022-02-22 08:55:00,0.52,31,"feb","kipp",2011-11-02,2.045174538,2016-02-15,7.934,10,16,40,2018-05-14,"",0.864558159083745,274.376177366817
"twn","davi","F",2.43394934976044,2016,2,512,2016-02-22,2022-02-22 11:30:00,0.46,26,"feb","didg",2013-09-09,1.349760438,2016-02-15,9.099,19.1,16,40,2018-05-14,"",1.03081934352293,375.177008268604
"gn","dais","F",5.98220396988364,2016,2,513,2016-02-22,2022-02-22 10:45:00,0.56,25,"feb","daff",2010-02-21,1.98220397,2016-02-15,13.025,3.1,6,40,2018-01-26,"",1.07205211726384,558.539153094463
"gn","stre","F",6.95140314852841,2016,2,514,2016-02-22,2022-02-22 16:18:00,0.86,36,"feb","sput",2009-03-04,3.06091718,2016-02-15,33.438,2.5,3,40,2018-01-16,"",0.74448063698878,995.757741585233
"gn","spor","F",2.4394250513347,2016,2,515,2016-02-22,2022-02-22 15:05:00,0.9,44,"feb","spik",2013-09-07,2.168377823,2016-02-15,14.137,8.2,6,40,2018-01-26,"",0.609120521172638,344.445472312704
"gn","stre","F",6.95140314852841,2016,2,516,2016-02-23,2022-02-22 11:05:00,0.56,27,"feb","sput",2009-03-04,3.06091718,2016-02-15,5.472,5.1,3,40,2018-01-16,"",0.992640849318374,217.269229098806
"gn","dext","M",2.89664613278576,2016,2,517,2016-02-23,2022-02-22 10:10:00,0.24,15,"feb","dj",2013-03-24,1.80698152,2016-02-15,1.655,10.8,5,40,2018-01-25,"",1.78675352877307,118.283083604777
"twn","davi","F",2.43394934976044,2016,2,518,2016-02-24,2022-02-22 14:30:00,0.84,24,"feb","didg",2013-09-09,1.349760438,2016-02-15,5.491,5.2,16,40,2018-05-14,"",1.11672095548317,245.276590662324
"twn","onyx","M",3.01163586584531,2016,2,519,2016-02-24,2022-02-22 15:00:00,0.88,51,"feb","opal",2013-02-10,1.631759069,2016-02-15,11.81,13.3,16,40,2018-05-14,"",0.525515743756786,248.253637350706
"tws","blas","M",4.11498973305955,2016,3,520,2016-03-08,2022-02-22 10:38:00,0.24,12,"mar","blaz",2012-02-02,1.817932923,2016-03-15,1.438,5.9,19,40,2018-05-16,"",2.23344191096634,128.467578718784
"tws","bike","M",6.97056810403833,2016,3,521,2016-03-08,2022-02-22 09:28:00,0.24,9,"mar","bif",2009-03-26,2.264202601,2016-03-15,NA,NA,NA,NA,NA,NA,2.97792254795512,NA
"tws","atom","F",7.06091718001369,2016,3,522,2016-03-10,2022-02-22 14:58:00,0.32,11,"mar","arte",2009-02-21,2.795345654,2016-03-15,3.067,2.4,16,40,2018-05-14,"",2.43648208469055,298.907622149837
"gn","mayh","F",6.0041067761807,2016,3,523,2016-03-10,2022-02-22 12:20:00,NA,NA,"mar","mixu",2010-03-14,2.214921287,2016-03-15,NA,NA,NA,NA,NA,NA,NA,NA
"tws","tesl","F",3.03353867214237,2016,3,524,2016-03-10,2022-02-22 15:30:00,0.14,7,"mar","twin",2013-03-03,1.49486653,2016-03-15,10.278,9.3,19,10,2018-05-16,"",3.82875756165658,393.519702187064
"tws","bong","M",2.86379192334018,2016,3,525,2016-03-10,2022-02-22 15:05:00,0.02,3,"mar","bonn",2013-05-04,1.971252567,2016-03-15,4.838,5,16,10,2018-05-14,"",8.93376764386536,432.215678610206
"tws","sevi","F",2.93497604380561,2016,3,526,2016-03-10,2022-02-22 14:35:00,0.2,18,"mar","sava",2013-04-08,1.735797399,2016-03-15,NA,NA,NA,NA,NA,NA,1.48896127397756,NA
"tws","bike","M",6.97056810403833,2016,3,527,2016-03-10,2022-02-22 15:35:00,0.38,23,"mar","bif",2009-03-26,2.264202601,2016-03-15,15.407,4.7,16,40,2018-05-14,"",1.16527404050418,718.135085681915
"tws","peke","M",5.20739219712526,2016,3,528,2016-03-11,2022-02-22 15:45:00,0.88,39,"mar","pans",2010-12-30,2.814510609,2016-03-15,26.858,7.1,16,40,2018-05-14,"",0.687212895681951,738.286558089034
"twn","amos","M",6.07529089664613,2016,3,529,2016-03-11,2022-02-22 14:25:00,0.56,23,"mar","ambe",2010-02-16,2.650239562,2016-03-15,6.407,5,16,40,2018-05-14,"",1.16527404050418,298.636431100411
"tws","boyd","F",3.94524298425736,2016,3,530,2016-03-11,2022-02-22 12:45:00,0.34,24,"mar","buai",2012-04-04,2.740588638,2016-03-15,5.589,17.1,16,40,2018-05-14,"",1.11672095548317,249.654136807818
"twn","king","M",4.3668720054757,2016,3,531,2016-03-11,2022-02-22 11:55:00,0.44,18,"mar","kipp",2011-11-02,2.045174538,2016-03-15,3.081,17.7,16,40,2018-05-14,"",1.48896127397756,183.499587404995
"twn","ruki","M",5.06228610540726,2016,3,532,2016-03-11,2022-02-22 12:30:00,0.44,18,"mar","rave",2011-02-21,2.770704997,2016-03-15,4.469,20.4,16,40,2018-05-14,"",1.48896127397756,266.166717336229
"tws","dame","F",4.18617385352498,2016,3,533,2016-03-11,2022-02-22 11:55:00,0.3,18,"mar","dixi",2012-01-07,1.869952088,2016-03-15,4.565,9.4,16,40,2018-05-14,"",1.48896127397756,271.884328628303
"gn","dext","M",2.97604380561259,2016,3,534,2016-03-11,2022-02-22 16:11:00,0.92,38,"mar","dj",2013-03-24,1.80698152,2016-03-15,11.694,14.3,6,40,2018-01-26,"",0.705297445568318,329.909933139037
"gn","dais","F",6.06160164271047,2016,3,535,2016-03-11,2022-02-22 16:28:00,1.5,26,"mar","daff",2010-02-21,1.98220397,2016-03-15,24.938,15.1,3,40,2018-01-16,"",1.03081934352293,1028.26291155099
"gn","stre","F",7.03080082135524,2016,3,536,2016-03-11,2022-02-22 15:22:00,1.42,33,"mar","sput",2009-03-04,3.06091718,2016-03-15,23.428,0.7,6,40,2018-01-26,"",0.812160694896851,761.092030401737
"gn","mole","F",2.91307323750856,2016,3,537,2016-03-11,2022-02-22 16:53:00,0.52,25,"mar","merl",2013-04-16,1.467488022,2016-03-15,11.086,10.7,3,40,2018-01-16,"",1.07205211726384,475.390790879479
"twn","keny","M",6.09993155373032,2016,3,538,2016-03-12,2022-02-22 09:40:00,0.38,19,"mar","kayl",2010-02-07,2.453114305,2016-03-15,5.701,14.5,16,40,2018-05-14,"",1.41059489113664,321.672058974799
"gn","stel","F",2.85557837097878,2016,3,539,2016-03-12,2022-02-22 14:30:00,0.96,30,"mar","sput",2013-05-07,2.223134839,2016-03-15,23.201,11.9,3,40,2018-01-16,"",0.893376764386536,829.089372421281
"twn","king","M",4.3668720054757,2016,3,540,2016-03-12,2022-02-22 10:40:00,0.38,21,"mar","kipp",2011-11-02,2.045174538,2016-03-15,2.945,18.5,16,40,2018-05-14,"",1.27625252055219,150.342546921049
"twn","kabu","F",2.90759753593429,2016,3,541,2016-03-12,2022-02-22 11:20:00,0.16,10,"mar","kayl",2013-04-18,1.604380561,2016-03-15,8.273,5.9,16,10,2018-05-14,"",2.68013029315961,221.727179153094
"twn","pam","F",3.01984941820671,2016,3,542,2016-03-12,2022-02-22 11:55:00,0.14,9,"mar","park",2013-03-08,1.796030116,2016-03-15,6.821,2.5,16,10,2018-05-14,"",2.97792254795512,203.124096996019
"gn","mend","F",6.11088295687885,2016,3,543,2016-03-12,2022-02-22 10:00:00,0.1,3,"mar","merl",2010-02-03,2.236824093,2016-03-15,NA,NA,NA,NA,NA,NA,8.93376764386536,NA
"twn","onyx","M",3.09103353867214,2016,3,544,2016-03-14,2022-02-22 12:00:00,0.38,26,"mar","opal",2013-02-10,1.631759069,2016-03-15,9.409,5.2,16,40,2018-05-14,"",1.03081934352293,387.959168128289
"twn","allo","M",2.93223819301848,2016,3,545,2016-03-14,2022-02-22 09:42:00,0.74,22,"mar","ambe",2013-04-09,3.394934976,2016-03-15,6.587,17.8,16,40,2018-05-14,"",1.21824104234528,320.982149837133
"twn","safi","F",3.04996577686516,2016,3,546,2016-03-14,2022-02-22 11:20:00,0.38,24,"mar","saph",2013-02-25,1.741273101,2016-03-15,NA,NA,NA,NA,NA,NA,1.11672095548317,NA
"tws","fris","M",7.04722792607803,2016,3,547,2016-03-14,2022-02-22 11:25:00,0.86,24,"mar","flet",2009-02-26,1.418206708,2016-03-15,NA,NA,NA,NA,NA,NA,1.11672095548317,NA
"tws","atom","F",7.06091718001369,2016,3,548,2016-03-14,2022-02-22 11:45:00,0.7,20,"mar","arte",2009-02-21,2.795345654,2016-03-15,15.789,16.3,19,40,2018-05-16,"",1.3400651465798,846.331543973941
"tws","tatu","M",7.03901437371663,2016,3,549,2016-03-14,2022-02-22 11:17:00,0.88,23,"mar","twin",2009-03-01,2.945927447,2016-03-15,14.119,6.3,16,40,2018-05-14,"",1.16527404050418,658.10016711514
"tws","dubl","M",7.0280629705681,2016,3,550,2016-03-14,2022-02-22 08:40:00,0.74,20,"mar","dixi",2009-03-05,2.321697467,2016-03-15,7.658,10.4,16,40,2018-05-14,"",1.3400651465798,410.488755700326
"gn","dext","M",2.97604380561259,2016,3,551,2016-03-14,2022-02-22 14:38:00,0.56,24,"mar","dj",2013-03-24,1.80698152,2016-03-15,8.604,15.7,3,40,2018-01-16,"",1.11672095548317,384.330684039088
"gn","spad","F",6.15468856947296,2016,3,552,2016-03-14,2022-02-22 14:22:00,0.62,27,"mar","spik",2010-01-18,2.258726899,2016-03-15,9.117,14.5,3,40,2018-01-16,"",0.992640849318374,361.996264929425
"gn","renl","M",2.8829568788501,2016,3,553,2016-03-15,2022-02-22 15:45:00,0.6,25,"mar","robe",2013-04-27,1.834360027,2016-03-15,NA,NA,NA,NA,NA,NA,1.07205211726384,NA
"gn","stre","F",7.03080082135524,2016,3,554,2016-03-15,2022-02-22 14:49:00,0.72,26,"mar","sput",2009-03-04,3.06091718,2016-03-15,7.123,3.9,3,40,2018-01-16,"",1.03081934352293,293.701047356552
"tws","bike","M",6.97056810403833,2016,3,555,2016-03-16,2022-02-22 11:04:00,0.32,16,"mar","bif",2009-03-26,2.264202601,2016-03-15,3.18,7.6,16,40,2018-05-14,"",1.67508143322476,213.070358306189
"tws","tesl","F",3.03353867214237,2016,3,556,2016-03-16,2022-02-22 08:25:00,0.66,24,"mar","twin",2013-03-03,1.49486653,2016-03-15,5.074,0.6,16,40,2018-05-14,"",1.11672095548317,226.649685124864
"tws","brog","F",7.15947980835044,2016,3,557,2016-03-16,2022-02-22 11:10:00,0.52,24,"mar","bow",2009-01-16,2.516084873,2016-03-15,13.752,3.1,16,40,2018-05-14,"",1.11672095548317,614.285863192182
"tws","burn","F",7.04175222450376,2016,3,558,2016-03-16,2022-02-22 08:50:00,0.66,26,"mar","blaz",2009-02-28,2.247775496,2016-03-15,15.757,2.1,16,40,2018-05-14,"",1.03081934352293,649.70481583563
"tws","sevi","F",2.93497604380561,2016,3,559,2016-03-16,2022-02-22 10:05:00,0.58,28,"mar","sava",2013-04-08,1.735797399,2016-03-15,21.226,5.7,16,40,2018-05-14,"",0.957189390414146,812.692080037227
"tws","dame","F",4.18617385352498,2016,3,560,2016-03-16,2022-02-22 10:21:00,0.56,23,"mar","dixi",2012-01-07,1.869952088,2016-03-15,23.791,2.1,16,40,2018-05-14,"",1.16527404050418,1108.9213879054
"gn","pira","M",5.13073237508556,2016,3,561,2016-03-16,2022-02-22 09:10:00,0.62,27,"mar","pinc",2011-01-27,1.35797399,2016-03-15,9.076,17.7,3,40,2018-01-16,"",0.992640849318374,360.368333936542
"gn","dean","M",5.18001368925394,2016,3,562,2016-03-16,2022-02-22 09:16:00,0.48,31,"mar","desd",2011-01-09,2.302532512,2016-03-15,11.393,18.6,3,40,2018-01-16,"",0.864558159083745,393.996444257644
"gn","dais","F",6.06160164271047,2016,3,563,2016-03-16,2022-02-22 15:33:00,0.68,27,"mar","daff",2010-02-21,1.98220397,2016-03-15,8.568,3.3,3,40,2018-01-16,"",0.992640849318374,340.197871878393
"gn","spor","F",2.51882272416153,2016,3,564,2016-03-16,2022-02-22 16:45:00,0.54,23,"mar","spik",2013-09-07,2.168377823,2016-03-15,9.59,13.1,3,40,2018-01-16,"",1.16527404050418,446.999121937403
"gn","ting","M",5.15537303216975,2016,3,565,2016-03-16,2022-02-22 14:40:00,0.8,30,"mar","tang",2011-01-18,2.704996578,2016-03-15,8.073,10.4,3,40,2018-01-16,"",0.893376764386536,288.4892247557
"gn","renl","M",2.8829568788501,2016,3,566,2016-03-16,2022-02-22 15:30:00,0.48,20,"mar","robe",2013-04-27,1.834360027,2016-03-15,NA,NA,NA,NA,NA,NA,1.3400651465798,NA
"gn","stre","F",7.03080082135524,2016,3,567,2016-03-16,2022-02-22 16:29:00,0.76,31,"mar","sput",2009-03-04,3.06091718,2016-03-15,9.36,1.8,3,40,2018-01-16,"",0.864558159083745,323.690574760954
"gn","stel","F",2.85557837097878,2016,3,568,2016-03-16,2022-02-22 14:38:00,0.54,24,"mar","sput",2013-05-07,2.223134839,2016-03-15,9.841,14.2,3,40,2018-01-16,"",1.11672095548317,439.586036916395
"gn","ropa","M",6.23408624229979,2016,3,569,2016-03-16,2022-02-22 15:20:00,0.18,6,"mar","robe",2009-12-20,3.529089665,2016-03-15,3.876,13.3,5,40,2018-01-25,"",4.46688382193268,692.545667752443
"gn","mayh","F",6.0041067761807,2016,3,570,2016-03-16,2022-02-22 16:20:00,0.76,32,"mar","mixu",2010-03-14,2.214921287,2016-03-15,10.487,18.6,3,40,2018-01-16,"",0.837540716612378,351.33157980456
"gn","mend","F",6.11088295687885,2016,3,571,2016-03-16,2022-02-22 15:50:00,0.42,21,"mar","merl",2010-02-03,2.236824093,2016-03-15,5.976,9.7,3,40,2018-01-16,"",1.27625252055219,305.075402512797
"tws","brav","M",2.9678302532512,2016,3,572,2016-03-17,2022-02-22 10:52:00,1.14,27,"mar","bow",2013-03-27,3.370294319,2016-03-15,33.377,2.3,16,40,2018-05-14,"",0.992640849318374,1325.25494510797
"tws","bong","M",2.86379192334018,2016,3,573,2016-03-17,2022-02-22 08:20:00,0.58,20,"mar","bonn",2013-05-04,1.971252567,2016-03-15,9.59,6.1,16,40,2018-05-14,"",1.3400651465798,514.048990228013
"tws","peke","M",5.20739219712526,2016,3,574,2016-03-17,2022-02-22 08:11:00,0.6,19,"mar","pans",2010-12-30,2.814510609,2016-03-15,6.94,5.4,16,40,2018-05-14,"",1.41059489113664,391.58114177953
"tws","boyd","F",3.94524298425736,2016,3,575,2016-03-17,2022-02-22 15:00:00,0.28,14,"mar","buai",2012-04-04,2.740588638,2016-03-15,9.144,3.1,16,40,2018-05-14,"",1.91437878082829,700.203182875756
"twn","pam","F",3.01984941820671,2016,3,576,2016-03-18,2022-02-22 15:20:00,0.46,22,"mar","park",2013-03-08,1.796030116,2016-03-15,11.687,15.1,17,40,2018-05-15,"",1.21824104234528,569.50332247557
"twn","kabu","F",2.90759753593429,2016,3,577,2016-03-18,2022-02-22 14:08:00,0.66,28,"mar","kayl",2013-04-18,1.604380561,2016-03-15,31.611,1.5,17,40,2018-05-15,"",0.957189390414146,1210.30855281526
"twn","onyx","M",3.09103353867214,2016,3,578,2016-03-18,2022-02-22 15:55:00,0.42,22,"mar","opal",2013-02-10,1.631759069,2016-03-15,8.429,10.2,18,40,2018-05-15,"",1.21824104234528,410.742149837134
"twn","keny","M",6.09993155373032,2016,3,579,2016-03-18,2022-02-22 15:35:00,0.7,29,"mar","kayl",2010-02-07,2.453114305,2016-03-15,34.375,2.9,17,40,2018-05-15,"",0.92418285971021,1270.75143210154
"twn","safi","F",3.04996577686516,2016,3,580,2016-03-18,2022-02-22 14:50:00,0.58,34,"mar","saph",2013-02-25,1.741273101,2016-03-15,16.858,10.4,17,40,2018-05-15,"",0.788273615635179,531.548664495114
"twn","allo","M",2.93223819301848,2016,3,581,2016-03-18,2022-02-22 10:34:00,0.62,32,"mar","ambe",2013-04-09,3.394934976,2016-03-15,8.625,7.1,17,40,2018-05-15,"",0.837540716612378,288.95154723127
"twn","amos","M",6.07529089664613,2016,3,582,2016-03-18,2022-02-22 09:40:00,0.62,33,"mar","ambe",2010-02-16,2.650239562,2016-03-15,NA,NA,NA,NA,NA,NA,0.812160694896851,NA
"tws","brog","F",7.15947980835044,2016,3,583,2016-03-18,2022-02-22 12:10:00,0.68,24,"mar","bow",2009-01-16,2.516084873,2016-03-15,12.484,0,17,40,2018-05-15,"",1.11672095548317,557.645776330076
"tws","blas","M",4.11498973305955,2016,3,584,2016-03-18,2022-02-22 11:30:00,0.38,16,"mar","blaz",2012-02-02,1.817932923,2016-03-15,7.517,16,17,40,2018-05-15,"",1.67508143322476,503.66348534202
"tws","tatu","M",7.03901437371663,2016,3,585,2016-03-18,2022-02-22 09:51:00,0.32,12,"mar","twin",2009-03-01,2.945927447,2016-03-15,31.456,3.9,17,10,2018-05-15,"",2.23344191096634,702.551487513572
"twn","petr","F",5.94934976043806,2016,3,586,2016-03-18,2022-02-22 09:55:00,0.54,33,"mar","park",2010-04-03,2.565366188,2016-03-15,8.329,6.4,17,40,2018-05-15,"",0.812160694896851,270.579457111835
"gn","renl","M",2.8829568788501,2016,3,587,2016-03-18,2022-02-22 11:52:00,0.28,22,"mar","robe",2013-04-27,1.834360027,2016-03-15,6.811,11.2,3,40,2018-01-16,"",1.21824104234528,331.897589576547
"gn","spad","F",6.15468856947296,2016,3,588,2016-03-21,2022-02-22 14:50:00,0.42,18,"mar","spik",2010-01-18,2.258726899,2016-03-15,8.271,1.9,5,40,2018-01-25,"",1.48896127397756,492.607947882736
"twn","davi","F",2.51334702258727,2016,3,589,2016-03-21,2022-02-22 08:57:00,0.58,27,"mar","didg",2013-09-09,1.349760438,2016-03-15,7.697,0,17,40,2018-05-15,"",0.992640849318374,305.614264688141
"gn","ting","M",5.15537303216975,2016,3,590,2016-03-21,2022-02-22 16:05:00,1.18,35,"mar","tang",2011-01-18,2.704996578,2016-03-15,19.203,11,3,40,2018-01-16,"",0.765751512331317,588.189051651931
"twn","king","M",4.3668720054757,2016,3,591,2016-03-21,2022-02-22 10:05:00,0.38,29,"mar","kipp",2011-11-02,2.045174538,2016-03-15,11.19,17.3,17,40,2018-05-15,"",0.92418285971021,413.66424800629
"twn","petr","F",5.94934976043806,2016,3,592,2016-03-21,2022-02-22 09:58:00,0.4,26,"mar","park",2010-04-03,2.565366188,2016-03-15,9.663,2.8,17,40,2018-05-15,"",1.03081934352293,398.432292658482
"twn","ruki","M",5.06228610540726,2016,3,593,2016-03-21,2022-02-22 09:30:00,0.36,25,"mar","rave",2011-02-21,2.770704997,2016-03-15,10.127,14.5,17,40,2018-05-15,"",1.07205211726384,434.266871661238
"tws","fris","M",7.04722792607803,2016,3,594,2016-03-22,2022-02-22 10:45:00,0.42,22,"mar","flet",2009-02-26,1.418206708,2016-03-15,14.03,3.9,17,40,2018-05-15,"",1.21824104234528,683.676872964169
"tws","brav","M",2.9678302532512,2016,3,595,2016-03-22,2022-02-22 11:05:00,0.36,27,"mar","bow",2013-03-27,3.370294319,2016-03-15,6.556,13.3,19,40,2018-05-16,"",0.992640849318374,260.31013632525
"tws","atom","F",7.06091718001369,2016,3,596,2016-03-22,2022-02-22 10:50:00,0.38,27,"mar","arte",2009-02-21,2.795345654,2016-03-15,9.788,6.1,19,10,2018-05-16,"",0.992640849318374,97.1596863312824
"tws","burn","F",7.04175222450376,2016,3,597,2016-03-22,2022-02-22 14:45:00,0.36,19,"mar","blaz",2009-02-28,2.247775496,2016-03-15,19.951,6.5,17,40,2018-05-15,"",1.41059489113664,1125.71114692268
"tws","dubl","M",7.0280629705681,2016,3,598,2016-03-22,2022-02-22 14:30:00,0.38,18,"mar","dixi",2009-03-05,2.321697467,2016-03-15,19.312,1.8,17,40,2018-05-15,"",1.48896127397756,1150.19280492219
"gn","pira","M",5.13073237508556,2016,3,599,2016-03-23,2022-02-22 10:20:00,0.14,7,"mar","pinc",2011-01-27,1.35797399,2016-03-15,3.648,9.2,5,40,2018-01-25,"",3.82875756165658,558.692303396929
"tws","brog","F",7.15947980835044,2016,3,600,2016-03-23,2022-02-22 11:28:00,0.5,19,"mar","bow",2009-01-16,2.516084873,2016-03-15,29.068,2.9,17,40,2018-05-15,"",1.41059489113664,1640.12689182239
"tws","atom","F",7.06091718001369,2016,3,601,2016-03-24,2022-02-22 16:20:00,0.84,35,"mar","arte",2009-02-21,2.795345654,2016-03-15,18.141,14,18,40,2018-05-15,"",0.765751512331317,555.659927408097
"twn","davi","F",2.51334702258727,2016,3,602,2016-03-24,2022-02-22 14:30:00,0.46,20,"mar","didg",2013-09-09,1.349760438,2016-03-15,11.121,6.4,17,40,2018-05-15,"",1.3400651465798,596.11457980456
"gn","mole","F",2.91307323750856,2016,3,603,2016-03-24,2022-02-22 12:48:00,0.44,23,"mar","merl",2013-04-16,1.467488022,2016-03-15,6.028,2.5,4,40,2018-01-25,"",1.16527404050418,280.970876646367
"gn","dean","M",5.18001368925394,2016,3,604,2016-03-24,2022-02-22 15:25:00,0.62,22,"mar","desd",2011-01-09,2.302532512,2016-03-15,8.217,9.7,4,40,2018-01-25,"",1.21824104234528,400.411465798046
"gn","stel","F",2.85557837097878,2016,3,605,2016-03-24,2022-02-22 10:35:00,0.32,12,"mar","sput",2013-05-07,2.223134839,2016-03-15,5.835,9.5,5,40,2018-01-25,"",2.23344191096634,521.285342019544
"gn","ropa","M",6.23408624229979,2016,3,606,2016-03-24,2022-02-22 16:25:00,0.62,31,"mar","robe",2009-12-20,3.529089665,2016-03-15,17.283,12.6,4,40,2018-01-25,"",0.864558159083745,597.686346537775
"tws","dubl","M",7.0280629705681,2016,3,607,2016-03-24,2022-02-22 11:00:00,0.32,21,"mar","dixi",2009-03-05,2.321697467,2016-03-15,6.074,9.5,17,40,2018-05-15,"",1.27625252055219,310.078312393361
"tws","dame","F",4.18617385352498,2016,3,608,2016-03-25,2022-02-22 14:55:00,0.32,19,"mar","dixi",2012-01-07,1.869952088,2016-03-15,8.154,8.3,17,40,2018-05-15,"",1.41059489113664,460.079629693125
"tws","tesl","F",3.03353867214237,2016,3,609,2016-03-25,2022-02-22 12:20:00,0.24,24,"mar","twin",2013-03-03,1.49486653,2016-03-15,13.777,13.4,17,40,2018-05-15,"",1.11672095548317,615.402584147665
"tws","blas","M",4.11498973305955,2016,3,610,2016-03-25,2022-02-22 14:50:00,0.24,11,"mar","blaz",2012-02-02,1.817932923,2016-03-15,21.605,4,17,10,2018-05-15,"",2.43648208469055,526.401954397394
