group,subj,date,age,year,month,time,sample_number,stdsg_CP,neo_sg,sex,Cr,SG,month.name,mum,bday,weaning,mid,neo_value,neo_CV,neo_plate_number,neo_dilution,neo_date_assayed,neo_note,SG_corr_fac,Cr.plate.number,Cr.date,cp_dilution,cp_run,cp_assay_date,pg.ml_ucp,cp_batch,stdcr_CP,cp_note,cr_resid
twn,kabu,2016-01-26,2.7433264887063653,2016,1,2022-03-05T18:00:00Z,417,11498.53586,795.0479094076654,F,0.58,28,jan,kayl,2013-04-18,1.604380561,2016-01-15,20.775,3.5,14,40,2018-05-08,,0.9567363530778165,8,2016-11-03,10,4,11/18/16,12018.5,6,14099.07857,,-0.12467340219240163
gn,mole,2016-01-26,2.74880219028063,2016,1,2022-03-05T20:30:00Z,418,15118.12499,2492.2869440459112,F,0.24,17,jan,merl,2013-04-16,1.467488022,2016-01-15,39.54,10.4,5,40,2018-01-25,,1.5758010521281685,8,2016-11-03,5,8,11/23/16,9593.93,11,27199.05155,,-0.19194256077363098
twn,amos,2016-01-26,5.9110198494182065,2016,1,2022-03-05T18:40:00Z,419,29026.1372,1094.422195121951,M,1.02,40,jan,ambe,2010-02-16,2.650239562,2016-01-15,40.854,1.7,14,40,2018-05-08,,0.6697154471544715,8,2016-11-03,20,2,11/9/16,43341,2,28911.27284,,0.0062387247344246185
gn,spor,2016-01-26,2.3545516769336072,2016,1,2022-03-05T16:55:00Z,420,4543.90769,858.3966124661247,F,0.34,12,jan,spik,2013-09-07,2.168377823,2016-01-15,9.613,11.2,5,40,2018-01-25,,2.2323848238482387,8,2016-11-03,5,8,11/23/16,2035.45,11,4073.333584,,0.028674316899468782
gn,pira,2016-01-26,4.9664613278576315,2016,1,2022-03-05T22:30:00Z,421,10461.44235,477.259522049766,M,0.68,33,jan,pinc,2011-01-27,1.35797399,2016-01-15,14.698,4.3,2,40,2018-01-16,,0.8117762995811777,8,2016-11-03,10,4,11/18/16,12887.1,6,12894.80391,,-0.15199365308182078
tws,boyd,2016-01-27,3.780971937029432,2016,1,2022-03-05T19:32:00Z,422,26636.17081,1286.0917795844625,F,1.32,54,jan,buai,2012-04-04,2.740588638,2016-01-15,32.406,1.6,14,80,2018-05-08,,0.4960855164107197,8,2016-11-03,20,2,11/9/16,53692.7,2,27676.41083,,-0.06961396791807144
gn,dais,2016-01-27,5.897330595482546,2016,1,2022-03-05T17:35:00Z,423,12083.18875,299.15580192165567,F,0.32,22,jan,daff,2010-02-21,1.98220397,2016-01-15,6.142,13,2,40,2018-01-16,,1.2176644493717665,8,2016-11-03,10,6,11/21/16,9923.25,7,21099.512,,-0.23465424257683037
gn,dext,2016-01-27,2.811772758384668,2016,1,2022-03-05T18:53:00Z,424,11258.58638,308.09589430894306,M,0.6,40,jan,dj,2013-03-24,1.80698152,2016-01-15,11.501,1,2,40,2018-01-16,,0.6697154471544715,8,2016-11-03,20,2,11/9/16,16811,2,19063.85623,,-0.41376127526557543
tws,brog,2016-01-27,6.995208761122519,2016,1,2022-03-05T16:30:00Z,425,30030.99739,681.5024390243902,F,1.36,42,jan,bow,2009-01-16,2.516084873,2016-01-15,26.712,6.4,14,40,2018-05-08,,0.637824235385211,8,2016-11-03,20,2,11/9/16,47083.5,2,23555.82326,,0.29355098890937315
twn,king,2016-01-27,4.202600958247776,2016,1,2022-03-05T16:16:00Z,426,21245.0046,458.3881937080241,M,0.98,46,jan,kipp,2011-11-02,2.045174538,2016-01-15,19.678,8.8,14,40,2018-05-08,,0.5823612583951927,8,2016-11-03,20,2,11/9/16,36480.8,2,25328.3404,,-0.19282998872317783
gn,mayh,2016-01-27,5.839835728952772,2016,1,2022-03-05T20:03:00Z,427,7703.736789,NA,F,0.94,48,jan,mixu,2010-03-14,2.214921287,2016-01-15,NA,NA,NA,NA,NA,NA,0.5580962059620597,8,2016-11-03,20,2,11/9/16,13803.6,2,9991.552361,,-0.28652323053067746
tws,burn,2016-01-27,6.877481177275839,2016,1,2022-03-05T22:50:00Z,428,22104.25855,467.26739557050746,F,1.26,58,jan,blaz,2009-02-28,2.247775496,2016-01-15,25.292,4.9,14,40,2018-05-08,,0.46187272217549763,8,2016-11-03,20,9,11/24/16,47857.9,14,25843.51304,"redo, in singlet, originally in batch 2, run 2",-0.2400169694804143
tws,tesl,2016-01-28,2.869267624914442,2016,1,2022-03-05T20:41:00Z,429,5279.242164,850.104457527334,F,0.68,29,jan,twin,2013-03-03,1.49486653,2016-01-15,23.007,14.5,14,40,2018-05-08,,0.9237454443509953,8,2016-11-03,10,6,11/21/16,5715.04,7,5718.456451,,-0.049969868039877435
gn,renl,2016-01-28,2.7186858316221767,2016,1,2022-03-05T16:30:00Z,430,9795.545151,442.62450638792103,M,0.58,28,jan,robe,2013-04-27,1.834360027,2016-01-15,11.566,3.8,2,40,2018-01-16,,0.9567363530778165,8,2016-11-03,10,6,11/21/16,10238.5,7,12010.93447,,-0.12467340219240163
gn,stel,2016-01-28,2.6913073237508556,2016,1,2022-03-05T17:25:00Z,431,11110.66856,538.8084010840109,F,0.74,30,jan,sput,2013-05-07,2.223134839,2016-01-15,15.085,5.6,2,40,2018-01-16,,0.8929539295392954,8,2016-11-03,10,6,11/21/16,12442.6,7,11440.57563,,-0.015350126052557285
tws,dubl,2016-01-28,6.863791923340178,2016,1,2022-03-05T18:00:00Z,432,5843.329783,882.5956639566397,M,0.96,30,jan,dixi,2009-03-05,2.321697467,2016-01-15,24.71,7.1,14,40,2018-05-08,,0.8929539295392954,8,2016-11-03,10,6,11/21/16,6543.82,7,4637.97676,,0.2046498739474427
gn,stel,2016-02-01,2.7761806981519506,2016,2,2022-03-05T21:40:00Z,433,12315.35461,1190.8281612177823,F,1.1,47,feb,sput,2013-05-07,2.223134839,2016-02-15,52.232,11.9,6,40,2018-01-26,,0.5699705933229545,8,2016-11-03,20,2,11/9/16,21607,2,13365.03939,,-0.09963471354432549
tws,bike,2016-02-01,6.891170431211499,2016,2,2022-03-05T19:05:00Z,434,10834.28146,670.0583414634145,M,0.78,25,feb,bif,2009-03-26,2.264202601,2016-02-15,15.633,16.8,14,40,2018-05-08,,1.0715447154471545,8,2016-11-03,10,6,11/21/16,10110.9,7,8819.900156,,0.15071324235880193
tws,brog,2016-02-01,7.080082135523614,2016,2,2022-03-05T18:38:00Z,435,16628.51366,1239.5093495934962,F,1.24,36,feb,bow,2009-01-16,2.516084873,2016-02-15,41.643,12.4,14,40,2018-05-08,,0.7441282746160796,8,2016-11-03,10,6,11/21/16,22346.3,7,12261.74828,,0.33060869040207985
tws,burn,2016-02-01,6.962354551676934,2016,2,2022-03-05T16:15:00Z,436,21782.9486,460.6950957251508,F,1.5,31,feb,blaz,2009-02-28,2.247775496,2016-02-15,13.328,3.9,19,40,2018-05-16,,0.8641489640702859,8,2016-11-03,10,6,11/21/16,25207.4,7,11434.18594,,0.719185823769559
tws,tatu,2016-02-01,6.959616700889802,2016,2,2022-03-05T20:48:00Z,437,15547.374820000001,832.4424446313429,M,1.78,58,feb,twin,2009-03-01,2.945927447,2016-02-15,22.529,16.2,14,80,2018-05-08,,0.46187272217549763,8,2016-11-03,20,2,11/9/16,33661.6,2,12867.17504,,0.2799830305195856
tws,tesl,2016-02-01,2.954140999315537,2016,2,2022-03-05T20:14:00Z,438,9245.576298,467.6605795288723,F,0.72,39,feb,twin,2013-03-03,1.49486653,2016-02-15,17.021,10.2,14,40,2018-05-08,,0.6868876381071504,8,2016-11-03,20,2,11/9/16,13460.1,2,12719.91609,,-0.2675430956008556
gn,mend,2016-02-02,6.031485284052019,2016,2,2022-03-05T20:37:00Z,439,7532.203773,701.1749009797791,F,1.1,39,feb,merl,2010-02-03,2.236824093,2016-02-15,25.52,5.4,2,40,2018-01-16,,0.6868876381071504,8,2016-11-03,20,2,11/9/16,10965.7,2,6782.848729,,0.11245690439914453
tws,brog,2016-02-02,7.080082135523614,2016,2,2022-03-05T20:04:00Z,440,21779.74678,2052.8395009812166,F,1.98,58,feb,bow,2009-01-16,2.516084873,2016-02-15,111.115,6.4,14,40,2018-05-08,,0.46187272217549763,8,2016-11-03,20,3,11/16/16,47155.3,3,16204.43072,,0.4799830305195858
gn,spad,2016-02-02,6.075290896646133,2016,2,2022-03-05T19:27:00Z,441,2184.790379,490.05311653116536,F,0.84,30,feb,spik,2010-01-18,2.258726899,2016-02-15,13.72,11,2,40,2018-01-16,,0.8929539295392954,8,2016-11-03,10,6,11/21/16,2446.7,7,1981.845945,,0.08464987394744271
tws,peke,2016-02-02,5.127994524298426,2016,2,2022-03-05T18:20:00Z,442,11195.53746,595.0644986449865,M,1.08,42,feb,pans,2010-12-30,2.814510609,2016-02-15,23.324,7.2,14,40,2018-05-08,,0.637824235385211,8,2016-11-03,20,3,11/16/16,17552.7,3,11058.30671,,0.0135509889093731
gn,stel,2016-02-02,2.7761806981519506,2016,2,2022-03-05T16:46:00Z,443,2524.353283,710.1319157806963,F,0.74,39,feb,sput,2013-05-07,2.223134839,2016-02-15,25.846,8.6,2,40,2018-01-16,,0.6868876381071504,8,2016-11-03,20,3,11/16/16,3675.06,3,3379.100982,,-0.24754309560085558
gn,ropa,2016-02-02,6.154688569472964,2016,2,2022-03-05T17:52:00Z,444,6189.263707,326.04962601626016,M,0.4,25,feb,robe,2009-12-20,3.529089665,2016-02-15,7.607,2.4,2,40,2018-01-16,,1.0715447154471545,8,2016-11-03,10,6,11/21/16,5776.02,7,9825.103939,,-0.22928675764119807
tws,dame,2016-02-03,4.1067761806981515,2016,2,2022-03-05T18:35:00Z,445,4046.53834,1674.589173111243,F,1.24,41,feb,dixi,2012-01-07,1.869952088,2016-02-15,64.074,2.1,14,40,2018-05-08,,0.653380924053143,8,2016-11-03,20,3,11/16/16,6193.23,3,3398.31772,,0.19993675290450078
tws,bong,2016-02-03,2.784394250513347,2016,2,2022-03-05T18:00:00Z,446,4437.058311,436.45206865401985,M,0.74,45,feb,bonn,2013-05-04,1.971252567,2016-02-15,18.329,13.7,14,40,2018-05-08,,0.5953026196928636,8,2016-11-03,20,3,11/16/16,7453.45,3,6853.210619,,-0.4061090560672341
tws,brav,2016-02-03,2.8884325804243667,2016,2,2022-03-05T19:20:00Z,447,5922.27945,907.5983739837397,M,1.18,47,feb,bow,2013-03-27,3.370294319,2016-02-15,39.809,13.9,14,40,2018-05-08,,0.5699705933229545,8,2016-11-03,20,3,11/16/16,10390.5,3,5991.325238,,-0.019634713544325645
tws,boyd,2016-02-03,3.865845311430527,2016,2,2022-03-05T20:05:00Z,448,6522.742094,362.55161199887857,F,0.68,29,feb,buai,2012-04-04,2.740588638,2016-02-15,9.812,1.4,14,40,2018-05-08,,0.9237454443509953,8,2016-11-03,10,6,11/21/16,7061.19,7,7065.41118,,-0.049969868039877435
tws,dubl,2016-02-03,6.9486652977412735,2016,2,2022-03-05T16:04:00Z,449,13103.9873,485.2758130081301,M,1.08,24,feb,dixi,2009-03-05,2.321697467,2016-02-15,10.869,4.5,14,40,2018-05-08,,1.1161924119241193,8,2016-11-03,10,6,11/21/16,11739.9,7,7396.207701,,0.47567453954546185
twn,safi,2016-02-03,2.97056810403833,2016,2,2022-03-05T22:20:00Z,450,1438.816667,360.39620596205964,F,0.88,42,feb,saph,2013-02-25,1.741273101,2016-02-15,14.126,7.5,19,40,2018-05-16,,0.637824235385211,8,2016-11-03,20,3,11/16/16,2255.82,3,1744.175682,,-0.18644901109062698
tws,sevi,2016-02-04,2.855578370978782,2016,2,2022-03-05T19:46:00Z,451,5189.909629,290.48907520325207,F,0.58,32,feb,sava,2013-04-08,1.735797399,2016-02-15,8.675,7.5,14,40,2018-05-08,,0.8371443089430894,8,2016-11-03,10,6,11/21/16,6199.54,7,7272.771273,,-0.22636201857352903
gn,renl,2016-02-05,2.8035592060232717,2016,2,2022-03-05T19:25:00Z,452,14846.75884,426.04038672819166,M,0.5,37,feb,robe,2013-04-27,1.834360027,2016-02-15,14.711,7.9,3,40,2018-01-16,,0.7240166996264558,8,2016-11-03,20,3,11/16/16,20506.1,3,27904.96763,,-0.43535811276702796
twn,petr,2016-02-05,5.8699520876112254,2016,2,2022-03-05T17:00:00Z,453,25043.13649,521.7773343187978,F,0.74,33,feb,park,2010-04-03,2.565366188,2016-02-15,16.069,3.4,15,40,2018-05-14,,0.8117762995811777,8,2016-11-03,10,6,11/21/16,30849.8,7,28365.41158,,-0.09199365308182081
twn,pam,2016-02-05,2.940451745379877,2016,2,2022-03-05T17:27:00Z,454,18206.23357,302.267456445993,F,0.5,35,feb,park,2013-03-08,1.796030116,2016-02-15,9.873,14.5,19,40,2018-05-16,,0.7653890824622532,8,2016-11-03,10,6,11/21/16,23786.9,7,32369.52294,,-0.3835082985940165
gn,dean,2016-02-05,5.100616016427105,2016,2,2022-03-05T22:22:00Z,455,6340.395243,381.1513513513513,M,0.9,37,feb,desd,2011-01-09,2.302532512,2016-02-15,13.161,0.5,3,40,2018-01-16,,0.7240166996264558,8,2016-11-03,20,3,11/16/16,8757.25,3,6620.544286,,-0.0353581127670279
tws,fris,2016-02-08,6.967830253251198,2016,2,2022-03-05T19:42:00Z,456,20228.71569,550.5533715925395,M,0.98,34,feb,flet,2009-02-26,1.418206708,2016-02-15,17.469,4.2,19,40,2018-05-16,,0.7879005260640842,8,2016-11-03,10,6,11/21/16,25674.2,7,17825.40068,,0.12229092024468331
tws,atom,2016-02-08,6.981519507186858,2016,2,2022-03-05T18:27:00Z,457,11999.99405,484.49502280388657,F,1.12,41,feb,arte,2009-02-21,2.795345654,2016-02-15,18.538,17,15,40,2018-05-14,,0.653380924053143,8,2016-11-03,20,3,11/16/16,18366,3,11157.45166,,0.07993675290450093
tws,sevi,2016-02-08,2.855578370978782,2016,2,2022-03-05T18:04:00Z,458,14598.42465,860.3981360301408,F,0.96,41,feb,sava,2013-04-08,1.735797399,2016-02-15,32.921,9.9,15,40,NA,,0.653380924053143,8,2016-11-03,20,3,11/16/16,22342.9,3,15835.68175,,-0.08006324709549921
tws,blas,2016-02-08,4.035592060232717,2016,2,2022-03-05T19:34:00Z,459,15655.57271,314.91237989652626,M,1,44,feb,blaz,2012-02-02,1.817932923,2016-02-15,12.931,6.8,15,40,NA,,0.6088322246858833,8,2016-11-03,20,3,11/16/16,25714.1,3,17496.04089,,-0.11947191557649435
twn,amos,2016-02-09,5.9958932238193015,2016,2,2022-03-05T19:03:00Z,460,7224.232705,477.51929046563197,M,0.46,22,feb,ambe,2010-02-16,2.650239562,2016-02-15,9.804,2.8,19,40,2018-05-16,,1.2176644493717665,8,2016-11-03,10,6,11/21/16,5932.86,7,8775.557678,,-0.09465424257683035
twn,kabu,2016-02-09,2.8281998631074607,2016,2,2022-03-05T20:50:00Z,461,27233.91169,242.0619512195122,F,0.86,40,feb,kayl,2013-04-18,1.604380561,2016-02-15,9.036,1.1,15,40,NA,,0.6697154471544715,8,2016-11-03,20,3,11/16/16,40664.9,3,32172.86331,,-0.15376127526557543
tws,tatu,2016-02-09,6.959616700889802,2016,2,2022-03-05T19:20:00Z,462,5318.63549,213.79646518204316,M,1.34,46,feb,twin,2009-03-01,2.945927447,2016-02-15,9.178,2.5,15,40,NA,,0.5823612583951927,8,2016-11-03,20,3,11/16/16,9132.88,3,4637.366383,,0.16717001127682227
twn,keny,2016-02-09,6.020533880903491,2016,2,2022-03-05T16:44:00Z,463,2361.684553,343.03855534709186,M,0.24,13,feb,kayl,2010-02-07,2.453114305,2016-02-15,16.647,6.8,15,10,2018-05-14,,2.0606629143214508,8,2016-11-03,5,8,11/23/16,1146.08,11,3249.167859,,-0.09528147430474315
twn,allo,2016-02-09,2.8528405201916494,2016,2,2022-03-05T20:15:00Z,464,9706.119004,322.9635772357723,M,0.48,20,feb,ambe,2013-04-09,3.394934976,2016-02-15,6.028,14.2,15,40,2018-05-14,,1.339430894308943,8,2016-11-03,5,8,11/23/16,7246.45,11,10271.94107,,-0.025318193359938665
gn,mayh,2016-02-09,5.924709103353867,2016,2,2022-03-05T19:59:00Z,465,2136.1802,152.114701897019,F,0.38,24,feb,mixu,2010-03-14,2.214921287,2016-02-15,3.407,0.5,3,40,2018-01-16,,1.1161924119241193,8,2016-11-03,10,6,11/21/16,1913.81,7,3426.759925,,-0.22432546045453816
twn,ruki,2016-02-09,4.982888432580425,2016,2,2022-03-05T20:45:00Z,466,4018.44002,418.2774796747967,M,0.52,20,feb,rave,2011-02-21,2.770704997,2016-02-15,7.807,6.1,15,40,2018-05-14,,1.339430894308943,8,2016-11-03,5,8,11/23/16,3000.11,11,3925.566071,,0.01468180664006137
tws,burn,2016-02-10,6.962354551676934,2016,2,2022-03-05T16:35:00Z,467,1597.29249,503.8516046213093,F,0.62,19,feb,blaz,2009-02-28,2.247775496,2016-02-15,8.934,0.9,15,40,2018-05-14,,1.4099272571673085,8,2016-11-03,5,8,11/23/16,1132.89,11,1243.267297,,0.1392241430007013
tws,dubl,2016-02-10,6.9486652977412735,2016,2,2022-03-05T20:31:00Z,468,3389.653117,343.25149051490513,M,0.46,15,feb,dixi,2009-03-05,2.321697467,2016-02-15,4.805,15.4,15,40,NA,,1.7859078590785908,8,2016-11-03,5,8,11/23/16,1898,11,2807.416402,,0.07655556679122097
tws,dame,2016-02-10,4.1067761806981515,2016,2,2022-03-05T20:24:00Z,469,2801.304907,434.51138211382107,F,0.68,28,feb,dixi,2012-01-07,1.869952088,2016-02-15,11.354,9.4,15,40,NA,,0.9567363530778165,8,2016-11-03,10,6,11/21/16,2927.98,7,2929.730347,,-0.024673402192401578
tws,boyd,2016-02-10,3.865845311430527,2016,2,2022-03-05T19:00:00Z,470,3989.483438,384.07224157955864,F,0.84,35,feb,buai,2012-04-04,2.740588638,2016-02-15,12.545,7.1,19,40,2018-05-16,,0.7653890824622532,8,2016-11-03,10,6,11/21/16,5212.36,7,4222.051959,,-0.043508298594016497
tws,atom,2016-02-10,6.981519507186858,2016,2,2022-03-05T17:56:00Z,471,10649.1609,429.1910380034033,F,1.36,43,feb,arte,2009-02-21,2.795345654,2016-02-15,17.223,2.8,15,40,NA,,0.6229911136320666,8,2016-11-03,20,3,11/16/16,17093.6,3,8551.909278,,0.2670814327490415
gn,pira,2016-02-10,5.0513347022587265,2016,2,2022-03-05T16:20:00Z,472,6802.054234,256.4117208672087,M,0.58,24,feb,pinc,2011-01-27,1.35797399,2016-02-15,5.743,0.3,3,40,2018-01-16,,1.1161924119241193,8,2016-11-03,10,6,11/21/16,6093.98,7,7148.937289,,-0.02432546045453822
gn,dais,2016-02-10,5.982203969883641,2016,2,2022-03-06T00:20:00Z,473,8382.02786,552.0546103509816,F,0.82,41,feb,daff,2010-02-21,1.98220397,2016-02-15,21.123,5.7,6,40,2018-01-26,,0.653380924053143,8,2016-11-03,20,3,11/16/16,12828.7,3,10644.7938,,-0.22006324709549926
gn,ting,2016-02-11,5.075975359342916,2016,2,2022-03-05T19:10:00Z,474,7384.753131,1351.304768182817,M,0.9,37,feb,tang,2011-01-18,2.704996578,2016-02-15,46.66,13.8,3,40,2018-01-16,,0.7240166996264558,8,2016-11-03,20,3,11/16/16,10199.7,3,7711.046911,,-0.0353581127670279
gn,mend,2016-02-11,6.031485284052019,2016,2,2022-03-05T19:30:00Z,475,19187.61545,363.6108401084011,F,1.06,45,feb,merl,2010-02-03,2.236824093,2016-02-15,15.27,4.5,6,40,2018-01-26,,0.5953026196928636,8,2016-11-03,20,3,11/16/16,32231.7,3,20689.3003,,-0.086109056067234
gn,mole,2016-02-11,2.833675564681725,2016,2,2022-03-05T19:45:00Z,476,18370.49563,316.37357723577236,F,0.76,40,feb,merl,2013-04-16,1.467488022,2016-02-15,11.81,0.3,3,40,2018-01-16,,0.6697154471544715,8,2016-11-03,20,3,11/16/16,27430.3,3,24557.57175,,-0.2537612752655754
gn,dext,2016-02-11,2.8966461327857633,2016,2,2022-03-05T17:55:00Z,477,7187.74336,466.3770809136663,M,0.54,21,feb,dj,2013-03-24,1.80698152,2016-02-15,9.14,2.4,3,40,2018-01-16,,1.275648470770422,8,2016-11-03,5,8,11/23/16,5634.58,12,7099.638666,,0.010055678114217478
tws,bong,2016-02-11,2.784394250513347,2016,2,2022-03-05T17:00:00Z,478,1251.617805,435.42534672405554,M,0.32,17,feb,bonn,2013-05-04,1.971252567,2016-02-15,6.908,10.9,15,40,NA,,1.5758010521281685,8,2016-11-03,5,8,11/23/16,794.274,12,1688.841236,,-0.11194256077363095
twn,allo,2016-02-15,2.8528405201916494,2016,2,2022-03-05T19:19:00Z,479,6986.216415,360.8809523809524,M,0.8,42,feb,ambe,2013-04-09,3.394934976,2016-02-15,14.145,0,15,40,2018-05-14,,0.637824235385211,8,2016-11-03,20,3,11/16/16,10953.2,3,9315.78565,,-0.2664490110906269
tws,tesl,2016-02-15,2.954140999315537,2016,2,2022-03-05T23:40:00Z,480,10456.01427,481.6712556458898,F,0.96,45,feb,twin,2013-03-03,1.49486653,2016-02-15,10.114,11.2,15,80,2018-05-14,,0.5953026196928636,8,2016-11-03,20,3,11/16/16,17564.2,3,12448.74575,,-0.1861090560672341
tws,fris,2016-02-15,6.967830253251198,2016,2,2022-03-05T22:24:00Z,481,1643.765667,242.15839024390246,M,1.26,50,feb,flet,2009-02-26,1.418206708,2016-02-15,5.58,7.3,15,81,2018-05-14,,0.5357723577235772,8,2016-11-03,20,3,11/16/16,3068.03,3,1656.752037,,-0.02055164099899285
tws,peke,2016-02-15,5.127994524298426,2016,2,2022-03-05T22:10:00Z,482,1593.78138,224.33979223125564,M,0.72,36,feb,pans,2010-12-30,2.814510609,2016-02-15,7.537,12.8,15,40,2018-05-14,,0.7441282746160796,8,2016-11-03,10,6,11/21/16,2141.81,7,2024.029798,,-0.18939130959792017
tws,brav,2016-02-15,2.8884325804243667,2016,2,2022-03-06T00:20:00Z,483,8537.066631,442.54796747967487,M,0.98,46,feb,bow,2013-03-27,3.370294319,2016-02-15,18.998,10.1,15,40,NA,,0.5823612583951927,8,2016-11-03,20,3,11/16/16,14659.4,3,10177.90929,,-0.19282998872317783
tws,brog,2016-02-15,7.080082135523614,2016,2,2022-03-05T23:07:00Z,484,4396.093184,320.7656645868784,F,1.1,43,feb,bow,2009-01-16,2.516084873,2016-02-15,12.872,7.5,15,40,NA,,0.6229911136320666,8,2016-11-03,20,3,11/16/16,7056.43,3,4364.764425,,0.007081432749041512
gn,stre,2016-02-15,6.951403148528406,2016,2,2022-03-05T22:20:00Z,485,12352.98179,NA,F,0.04,5,feb,sput,2009-03-04,3.06091718,2016-02-15,NA,NA,NA,NA,NA,NA,5.357723577235772,8,2016-11-03,2,9,11/24/16,2305.64,13,39219.3113,,-0.10598132529675951
gn,renl,2016-02-16,2.8035592060232717,2016,2,2022-03-05T17:04:00Z,486,20848.50976,274.77468060394887,M,0.1,7,feb,robe,2013-04-27,1.834360027,2016-02-15,1.795,11,5,40,2018-01-25,,3.826945412311266,9,2016-11-04,2,9,11/24/16,5447.82,13,37067.32161,,-0.09280360955753147
gn,ting,2016-02-16,5.075975359342916,2016,2,2022-03-05T17:14:00Z,487,14754.91959,779.2474085365853,M,0.66,32,feb,tang,2011-01-18,2.704996578,2016-02-15,23.271,11.7,3,40,2018-01-16,,0.8371443089430894,9,2016-11-04,10,6,11/21/16,17625.3,7,18170.25569,,-0.14636201857352896
twn,kabu,2016-02-16,2.8281998631074607,2016,2,2022-03-05T20:08:00Z,488,5812.755041,641.6945528455284,F,0.56,40,feb,kayl,2013-04-18,1.604380561,2016-02-15,23.954,9.3,15,40,NA,,0.6697154471544715,9,2016-11-04,20,3,11/16/16,8679.44,3,10545.62041,,-0.45376127526557536
twn,onyx,2016-02-16,3.0116358658453115,2016,2,2022-03-05T19:30:00Z,489,9846.435552,707.8445799457995,M,0.74,48,feb,opal,2013-02-10,1.631759069,2016-02-15,31.708,3.5,15,40,NA,,0.5580962059620597,9,2016-11-04,20,3,11/16/16,17642.9,3,16222.08637,,-0.4865232305306774
tws,blas,2016-02-16,4.035592060232717,2016,2,2022-03-05T22:29:00Z,490,2239.516279,163.31315594974131,M,0.36,22,feb,blaz,2012-02-02,1.817932923,2016-02-15,3.353,14.1,15,40,NA,,1.2176644493717665,9,2016-11-04,10,6,11/21/16,1839.19,7,3476.102328,,-0.1946542425768304
twn,pam,2016-02-16,2.940451745379877,2016,2,2022-03-05T22:40:00Z,491,6262.304131,417.29012775842045,F,0.98,49,feb,park,2013-03-08,1.796030116,2016-02-15,9.541,14.9,15,80,2018-05-14,,0.546706487473038,9,2016-11-04,20,3,11/16/16,11454.6,3,7952.841165,,-0.2734955396822332
twn,amos,2016-02-16,5.9958932238193015,2016,2,2022-03-05T23:14:00Z,492,7158.035899,392.4867378048781,M,0.56,32,feb,ambe,2010-02-16,2.650239562,2016-02-15,11.721,1.4,15,40,2018-05-14,,0.8371443089430894,9,2016-11-04,10,6,11/21/16,8550.54,7,10389.00541,,-0.2463620185735289
gn,spor,2016-02-16,2.4394250513347022,2016,2,2022-03-05T23:20:00Z,493,2170.33102,727.0723133776792,F,0.9,55,feb,spik,2013-09-07,2.168377823,2016-02-15,37.319,0.9,6,40,2018-01-26,,0.4870657797487066,9,2016-11-04,20,3,11/16/16,4455.93,3,3368.715282,,-0.5170890300608512
twn,safi,2016-02-17,2.97056810403833,2016,2,2022-03-05T19:30:00Z,494,7451.92378,230.96659275683666,F,0.38,22,feb,saph,2013-02-25,1.741273101,2016-02-15,4.742,6.3,15,40,2018-05-14,,1.2176644493717665,9,2016-11-04,10,6,11/21/16,6119.85,7,10957.85722,,-0.17465424257683038
gn,ropa,2016-02-17,6.154688569472964,2016,2,2022-03-05T17:09:00Z,495,2803.452156,268.1191233651467,M,0.44,23,feb,robe,2009-12-20,3.529089665,2016-02-15,5.755,15.7,3,40,2018-01-16,,1.1647225167903854,9,2016-11-04,10,6,11/21/16,2406.97,7,3722.086462,,-0.13944795543308228
gn,mayh,2016-02-18,5.924709103353867,2016,2,2022-03-05T17:14:00Z,496,3638.965854,227.91756097560972,F,0.18,10,feb,mixu,2010-03-14,2.214921287,2016-02-15,2.127,4,5,40,2018-01-25,,2.678861788617886,9,2016-11-04,2,9,11/24/16,1358.4,13,5134.801084,,-0.08366547718771924
gn,spad,2016-02-18,6.075290896646133,2016,2,2022-03-05T16:15:00Z,497,24067.88931,677.8898025551684,F,0.86,35,feb,spik,2010-01-18,2.258726899,2016-02-15,22.142,12.1,3,40,2018-01-16,,0.7653890824622532,9,2016-11-04,10,6,11/21/16,31445.3,7,24878.58912,,-0.02350829859401648
twn,ruki,2016-02-18,4.982888432580425,2016,2,2022-03-05T20:20:00Z,498,4769.445528,144.22198133092442,M,0.42,27,feb,rave,2011-02-21,2.770704997,2016-02-15,3.634,17.8,15,40,2018-05-14,,0.9921710328214394,9,2016-11-04,10,6,11/21/16,4807.08,7,7787.544042,,-0.25946072851012975
twn,petr,2016-02-18,5.8699520876112254,2016,2,2022-03-05T20:05:00Z,499,8341.407366,172.71352549889139,F,0.4,33,feb,park,2010-04-03,2.565366188,2016-02-15,5.319,6.6,15,40,NA,,0.8117762995811777,9,2016-11-04,10,6,11/21/16,10275.5,7,17478.79258,,-0.4319936530818208
gn,mole,2016-02-18,2.833675564681725,2016,2,2022-03-05T16:40:00Z,500,23984.29607,713.2618337850046,F,0.94,36,feb,merl,2013-04-16,1.467488022,2016-02-15,23.963,1.3,3,40,2018-01-16,,0.7441282746160796,9,2016-11-04,10,6,11/21/16,32231.4,7,23330.27042,,0.030608690402079794
twn,king,2016-02-18,4.287474332648871,2016,2,2022-03-05T17:52:00Z,501,1924.578502,232.89259001161443,M,0.6,35,feb,kipp,2011-11-02,2.045174538,2016-02-15,7.607,0.7,15,40,NA,,0.7653890824622532,9,2016-11-04,10,6,11/21/16,2514.51,7,2851.481598,,-0.2835082985940165
