"subj","month","year","weaning","sex","mum","avg_neo_sg","avg_cr_resid","avg_stdsg_CP","med_neo_sg","med_cr_resid","med_stdsg_CP","avg_fgc","month_name","pl","gmd","gm","r","f","m","sl","n_agg_g","n_agg_r","n_obs","mrank","group","fai","fai_cat","avg_rain","month.name","bday","mid","age"
"dais",11,2015,1.98220397,"F","daff",3866.37145438121,0.103682687196137,2015.650023,3866.37145438121,0.103682687196137,2015.650023,990.3,"nov",0,0.00666666666666667,0.01,0.433333333333333,0.32,0.15,0,0,0,300,0,"gn",117032983.428846,"med",9.96,"nov",2010-02-21,2015-11-15,5.73032169746749
"dais",12,2015,1.98220397,"F","daff",1901.12304987915,0.664641887232972,25047.43013,1901.12304987915,0.664641887232972,25047.43013,1754.1,"dec",0,0.0733333333333333,0.0866666666666667,0.366666666666667,0.23,0.163333333333333,0,0,0,300,0,"gn",206628053.235577,"hi",5.9,"dec",2010-02-21,2015-12-15,5.81245722108145
"dame",1,2016,1.869952088,"F","dixi",314.787782641929,-0.121148287550802,7662.89513666667,298.960975609756,-0.235350126052557,8175.421843,928.25,"jan",0.07,0.0133333333333333,0.0166666666666667,0.383333333333333,0.24,0.176666666666667,0,5,0,300,0.957,"tws",238110609.245833,"hi",2.85483870967742,"jan",2012-01-07,2016-01-15,4.02190280629706
"dame",2,2016,1.869952088,"F","dixi",1054.55027761253,0.0876316753560496,3423.9216235,1054.55027761253,0.0876316753560496,3423.9216235,1607.25,"feb",0.0194444444444444,0,0.0138888888888889,0.363888888888889,0.355555555555556,0.15,0.0277777777777778,4,2,360,0.957,"tws",3108847.49027778,"low",1.33448275862069,"feb",2012-01-07,2016-02-15,4.10677618069815
"dame",3,2016,1.869952088,"F","dixi",613.338018655295,-0.112180375078748,7934.57361,459.861874197689,-0.156317312803863,6170.371183,859.933333333333,"mar",0.0133333333333333,0,0.04,0.536666666666667,0.15,0.19,0,1,2,300,0.957,"tws",108977575.177778,"med",2.5,"mar",2012-01-07,2016-03-15,4.18617385352498
"dame",8,2015,1.869952088,"F","dixi",375.211123429416,-0.209471915576494,1169.091814,375.211123429416,-0.209471915576494,1169.091814,1118,"aug",0.0388888888888889,0.00555555555555556,0.0222222222222222,0.355555555555556,0.25,0.261111111111111,0,0,0,180,0.957,"tws",7755239.42916667,"low",8.24193548387097,"aug",2012-01-07,2015-08-15,3.60301163586585
"dame",9,2015,1.869952088,"F","dixi",160.768913730804,-0.062819185239011,5715.2038635,160.768913730804,-0.062819185239011,5715.2038635,1066.63333333333,"sep",0,0.0666666666666667,0.06,0.33,0.253333333333333,0.2,0,4,5,300,0.957,"tws",13291529.0777778,"low",7.55,"sep",2012-01-07,2015-09-15,3.68788501026694
"dame",10,2015,1.869952088,"F","dixi",453.219146537218,-0.124171715985142,3304.97190733333,548.770661010958,0.0522909202446834,3441.918098,347.1,"oct",0,0.053125,0.034375,0.21875,0.353125,0.19375,0,0,0,320,0.957,"tws",8685715.30416667,"low",7.49032258064516,"oct",2012-01-07,2015-10-15,3.7700205338809
"dame",11,2015,1.869952088,"F","dixi",1020.51239837398,0.0636595600642766,10498.32541,1020.51239837398,0.0636595600642766,10498.32541,1406.35,"nov",0,0.0833333333333333,0.0433333333333333,0.3,0.29,0.166666666666667,0,0,1,300,0.957,"tws",131187483.281444,"med",9.96,"nov",2012-01-07,2015-11-15,3.854893908282
"dame",12,2015,1.869952088,"F","dixi",2897.25599593496,0.695953438870681,9814.9348845,2897.25599593496,0.695953438870681,9814.9348845,1045.45,"dec",0.00666666666666667,0.00666666666666667,0.0166666666666667,0.383333333333333,0.343333333333333,0.176666666666667,0,0,1,300,0.957,"tws",237582652.334722,"hi",5.9,"dec",2012-01-07,2015-12-15,3.93702943189596
"dann",8,2015,1.552361396,"M","daff",234.084896115628,-0.421449804095968,7930.720364,234.084896115628,-0.421449804095968,7930.720364,1153.45,"aug",0,0,0,0.366666666666667,0.266666666666667,0.266666666666667,0,0,2,180,0,"gn",44096.4490384615,"low",8.24193548387097,"aug",2013-02-01,2015-08-15,2.53251197809719
"dann",9,2015,1.552361396,"M","daff",282.104752970607,-0.134331846993062,3816.265291,282.104752970607,-0.134331846993062,3816.265291,749.8,"sep",0,0.0125,0.003125,0.3875,0.3,0.240625,0,0,5,320,0,"gn",7298089.98653846,"low",7.55,"sep",2013-02-01,2015-09-15,2.61738535249829
"dann",10,2015,1.552361396,"M","daff",266.024286724234,-0.179384506553621,4055.723121,266.024286724234,-0.179384506553621,4055.723121,805.766666666667,"oct",0.0155763239875389,0.0155763239875389,0.0186915887850467,0.370716510903427,0.227414330218069,0.289719626168224,0,0,6,321,0,"gn",6099094.65192308,"low",7.49032258064516,"oct",2013-02-01,2015-10-15,2.69952087611225
"dann",11,2015,1.552361396,"M","daff",5425.1237398374,0.0546818066400614,6295.030528,5425.1237398374,0.0546818066400614,6295.030528,427.8,"nov",0.02,0.02,0,0.416666666666667,0.296666666666667,0.163333333333333,0,0,4,300,0,"gn",117032983.428846,"med",9.96,"nov",2013-02-01,2015-11-15,2.78439425051335
"dann",12,2015,1.552361396,"M","daff",404.791774270684,-0.0719425607736309,1905.742276,404.791774270684,-0.0719425607736309,1905.742276,NA,"dec",0.06875,0,0,0.3375,0.34375,0.19375,0,0,4,160,0,"gn",206628053.235577,"hi",5.9,"dec",2013-02-01,2015-12-15,2.86652977412731
"davi",1,2016,1.349760438,"F","didg",943.366330519074,-0.343609920085574,18029.8235923333,1006.7162601626,-0.40939130959792,15522.71615,1163.63333333333,"jan",0.01,0.03,0.02,0.4,0.306666666666667,0.183333333333333,0,1,0,300,1,"twn",187602350.308333,"hi",2.85483870967742,"jan",2013-09-09,2016-01-15,2.34907597535934
"davi",2,2016,1.349760438,"F","didg",299.596841729159,-0.118005140071543,10653.5549273333,278.630586684245,-0.194331846993062,4983.575881,1322.2,"feb",0,0.0305555555555556,0.0583333333333333,0.333333333333333,0.297222222222222,0.186111111111111,0,0,0,360,1,"twn",572666.5375,"low",1.33448275862069,"feb",2013-09-09,2016-02-15,2.43394934976044
"davi",3,2016,1.349760438,"F","didg",450.651028304727,-0.0723894609350342,7897.164006,450.651028304727,-0.0723894609350342,7897.164006,1843.16666666667,"mar",0.0233333333333333,0.0466666666666667,0.01,0.406666666666667,0.21,0.196666666666667,0,0,1,300,1,"twn",106302595.085417,"med",2.5,"mar",2013-09-09,2016-03-15,2.51334702258727
"davi",9,2015,1.349760438,"F","didg",147.87689137308,0.0530155431437671,3005.8894225,147.87689137308,0.0530155431437671,3005.8894225,1909.7,"sep",0,0.0266666666666667,0,0.3,0.39,0.163333333333333,0,0,0,300,1,"twn",6504451.17291667,"low",7.55,"sep",2013-09-09,2015-09-15,2.01505817932923
"davi",10,2015,1.349760438,"F","didg",280.483698144674,-0.23711772628726,6910.82397966667,280.483698144674,-0.244325460454538,8775.209381,1812.1,"oct",0,0.0231788079470199,0.00993377483443709,0.374172185430464,0.258278145695364,0.188741721854305,0,0,0,302,1,"twn",5597218.68541667,"low",7.49032258064516,"oct",2013-09-09,2015-10-15,2.09719370294319
"davi",11,2015,1.349760438,"F","didg",602.208130081301,0.472546315938477,16901.20691,602.208130081301,0.472546315938477,16901.20691,1060.5,"nov",0,0.04,0.03,0.353333333333333,0.283333333333333,0.153333333333333,0,1,0,300,1,"twn",119557042.557833,"med",9.96,"nov",2013-09-09,2015-11-15,2.18206707734428
"davi",12,2015,1.349760438,"F","didg",606.441782241352,0.0658700632112532,4375.532472,606.441782241352,0.0658700632112532,4375.532472,1288.25,"dec",0.00333333333333333,0.0266666666666667,0.02,0.396666666666667,0.216666666666667,0.19,0.0366666666666667,1,0,300,1,"twn",188108038.364583,"hi",5.9,"dec",2013-09-09,2015-12-15,2.26420260095825
"dean",1,2016,2.302532512,"M","desd",396.653484078591,-0.200856072313043,7304.7688795,396.653484078591,-0.200856072313043,7304.7688795,395.25,"jan",0.0133333333333333,0.0266666666666667,0.00666666666666667,0.4,0.31,0.173333333333333,0,1,4,300,0.211,"gn",224542994.659615,"hi",2.85483870967742,"jan",2011-01-09,2016-01-15,5.01574264202601
"dean",2,2016,2.302532512,"M","desd",457.540995797627,-0.0108600656702785,3858.3469865,457.540995797627,-0.0108600656702785,3858.3469865,763.5,"feb",0.0166666666666667,0.0111111111111111,0.00277777777777778,0.472222222222222,0.277777777777778,0.158333333333333,0.00277777777777778,1,6,360,0.211,"gn",1746739.10288462,"low",1.33448275862069,"feb",2011-01-09,2016-02-15,5.1006160164271
"dean",3,2016,2.302532512,"M","desd",528.205869394178,-0.00158505881615655,14650.716059,400.221951219512,0.0653457574231696,4942.114244,677.2,"mar",0.0433333333333333,0.0166666666666667,0.00666666666666667,0.36,0.276666666666667,0.21,0,1,4,300,0.211,"gn",40715871.9509615,"low",2.5,"mar",2011-01-09,2016-03-15,5.18001368925394
"dean",8,2015,2.302532512,"M","desd",127.221581670362,-0.147453684061523,2852.354619,127.221581670362,-0.147453684061523,2852.354619,1295.6,"aug",0.0167597765363128,0,0.0223463687150838,0.346368715083799,0.424581005586592,0.139664804469274,0,2,7,179,0.211,"gn",44096.4490384615,"low",8.24193548387097,"aug",2011-01-09,2015-08-15,4.5968514715948
"dean",9,2015,2.302532512,"M","desd",268.466598915989,-0.0435936517588181,2081.226699,268.466598915989,-0.0299610624791194,2081.226699,1570,"sep",0,0,0,0.383333333333333,0.366666666666667,0.18,0,2,4,300,0.211,"gn",7298089.98653846,"low",7.55,"sep",2011-01-09,2015-09-15,4.68172484599589
"dean",10,2015,2.302532512,"M","desd",181.703368176539,-0.0728036095575315,2721.941713,181.703368176539,-0.0728036095575315,2721.941713,1171.45,"oct",0.034375,0.0125,0.01875,0.41875,0.296875,0.175,0,0,3,320,0.211,"gn",6099094.65192308,"low",7.49032258064516,"oct",2011-01-09,2015-10-15,4.76386036960986
"dean",11,2015,2.302532512,"M","desd",477.752676151762,0.0396670498048692,8664.626095,477.752676151762,0.0396670498048692,8664.626095,573.8,"nov",0.02,0.03,0.01,0.426666666666667,0.266666666666667,0.203333333333333,0.00333333333333333,1,0,300,0.211,"gn",117032983.428846,"med",9.96,"nov",2011-01-09,2015-11-15,4.84873374401095
"dean",12,2015,2.302532512,"M","desd",731.733690007868,0.0366022492363997,7059.2327145,731.733690007868,0.0366022492363997,7059.2327145,720.45,"dec",0.01,0.0466666666666667,0.0133333333333333,0.393333333333333,0.306666666666667,0.163333333333333,0,0,2,300,0.211,"gn",206628053.235577,"hi",5.9,"dec",2011-01-09,2015-12-15,4.93086926762491
"dext",1,2016,1.80698152,"M","dj",438.976151761518,-0.199616077877227,10006.080086,308.095894308943,-0.0937612752655754,11258.58638,1248.05,"jan",0.03125,0.003125,0,0.3,0.409375,0.178125,0,0,0,320,0.579,"gn",224542994.659615,"hi",2.85483870967742,"jan",2013-03-24,2016-01-15,2.81177275838467
"dext",2,2016,1.80698152,"M","dj",292.302090592335,-0.0666943775472808,5911.9711515,292.302090592335,-0.0666943775472808,5911.9711515,1206.45,"feb",0.0277777777777778,0.0138888888888889,0,0.491666666666667,0.225,0.172222222222222,0,0,1,360,0.579,"gn",1746739.10288462,"low",1.33448275862069,"feb",2013-03-24,2016-02-15,2.89664613278576
"dext",3,2016,1.80698152,"M","dj",356.951283697048,-0.0428670842779389,11335.1257495,356.951283697048,-0.0428670842779389,11335.1257495,868.1,"mar",0.0833333333333333,0.04,0,0.316666666666667,0.283333333333333,0.2,0,4,1,300,0.579,"gn",40715871.9509615,"low",2.5,"mar",2013-03-24,2016-03-15,2.97604380561259
"dext",9,2015,1.80698152,"M","dj",NA,-0.270063247095499,898.281162,NA,-0.270063247095499,898.281162,1409,"sep",0,0.0100334448160535,0,0.31438127090301,0.414715719063545,0.193979933110368,0,1,0,299,0.579,"gn",7298089.98653846,"low",7.55,"sep",2013-03-24,2015-09-15,2.47775496235455
"dext",10,2015,1.80698152,"M","dj",354.459337979094,-0.167482421124003,2020.37273333333,354.459337979094,-0.179321057674159,1532.777744,871.033333333333,"oct",0.00625,0,0,0.30625,0.35625,0.240625,0,0,0,320,0.579,"gn",6099094.65192308,"low",7.49032258064516,"oct",2013-03-24,2015-10-15,2.55989048596851
"dext",11,2015,1.80698152,"M","dj",583.143563685637,0.195674539545462,15172.62669,583.143563685637,0.195674539545462,15172.62669,506.9,"nov",0.00664451827242525,0,0,0.378737541528239,0.32890365448505,0.199335548172757,0,0,0,301,0.579,"gn",117032983.428846,"med",9.96,"nov",2013-03-24,2015-11-15,2.64476386036961
"dext",12,2015,1.80698152,"M","dj",236.945325203252,-0.0808293166478311,6736.1319085,236.945325203252,-0.0808293166478311,6736.1319085,1167.95,"dec",0.0133333333333333,0.00333333333333333,0,0.316666666666667,0.38,0.226666666666667,0,0,0,300,0.579,"gn",206628053.235577,"hi",5.9,"dec",2013-03-24,2015-12-15,2.72689938398357
"dubl",1,2016,2.321697467,"M","dixi",702.827802414388,0.264997815685306,10517.5166115,702.827802414388,0.264997815685306,10517.5166115,381.75,"jan",0.040133779264214,0,0.0167224080267559,0.357859531772575,0.377926421404682,0.147157190635452,0.00334448160535117,1,0,299,0.957,"tws",238110609.245833,"hi",2.85483870967742,"jan",2009-03-05,2016-01-15,6.86379192334018
"dubl",2,2016,2.321697467,"M","dixi",414.263651761518,0.276115053168341,8246.8202085,414.263651761518,0.276115053168341,8246.8202085,690.233333333333,"feb",0.0333333333333333,0.0111111111111111,0.0222222222222222,0.344444444444444,0.319444444444444,0.177777777777778,0,3,1,360,0.957,"tws",3108847.49027778,"low",1.33448275862069,"feb",2009-03-05,2016-02-15,6.94866529774127
"dubl",3,2016,2.321697467,"M","dixi",623.291481051318,-0.0680889212622207,9349.7836015,410.294471544715,-0.143130817344823,9593.764757,619.866666666667,"mar",0.16,0,0,0.386666666666667,0.146666666666667,0.156666666666667,0.0666666666666667,1,1,300,0.957,"tws",108977575.177778,"med",2.5,"mar",2009-03-05,2016-03-15,7.0280629705681
"dubl",8,2015,2.321697467,"M","dixi",735.328426248548,0.298936456873038,5346.6871885,735.328426248548,0.298936456873038,5346.6871885,558.15,"aug",0,0.0277777777777778,0,0.505555555555556,0.227777777777778,0.172222222222222,0,4,1,180,0.957,"tws",7755239.42916667,"low",8.24193548387097,"aug",2009-03-05,2015-08-15,6.44490075290897
"dubl",9,2015,2.321697467,"M","dixi",1268.07700646237,1.06245690439914,8065.77809,1268.07700646237,1.06245690439914,8065.77809,509.5,"sep",0.03,0.00666666666666667,0.00666666666666667,0.41,0.38,0.103333333333333,0.00333333333333333,4,4,300,0.957,"tws",13291529.0777778,"low",7.55,"sep",2009-03-05,2015-09-15,6.52977412731006
"dubl",10,2015,2.321697467,"M","dixi",446.130697079193,0.121346344460553,5109.34050433333,437.502777777778,0.0946818066400613,5203.89738,541.45,"oct",0,0,0,0.365625,0.3625,0.16875,0,3,0,320,0.957,"tws",8685715.30416667,"low",7.49032258064516,"oct",2009-03-05,2015-10-15,6.61190965092402
"dubl",11,2015,2.321697467,"M","dixi",425.068394308943,-0.0963404399357234,1027.23969,425.068394308943,-0.0963404399357234,1027.23969,799.25,"nov",0.0566666666666667,0,0.00333333333333333,0.396666666666667,0.286666666666667,0.16,0,2,4,300,0.957,"tws",131187483.281444,"med",9.96,"nov",2009-03-05,2015-11-15,6.69678302532512
"dubl",12,2015,2.321697467,"M","dixi",628.69537601626,0.47206309906239,12875.017165,628.69537601626,0.47206309906239,12875.017165,714.95,"dec",0.03,0,0.00333333333333333,0.333333333333333,0.43,0.14,0,5,0,300,0.957,"tws",237582652.334722,"hi",5.9,"dec",2009-03-05,2015-12-15,6.77891854893908
"fris",1,2016,1.418206708,"M","flet",773.35614498645,0.56849913651942,14795.096935,773.35614498645,0.56849913651942,14795.096935,960.05,"jan",0.0564784053156146,0.00996677740863787,0,0.538205980066445,0.166112956810631,0.166112956810631,0,0,1,301,0.625,"tws",238110609.245833,"hi",2.85483870967742,"jan",2009-02-26,2016-01-15,6.8829568788501
"fris",2,2016,1.418206708,"M","flet",396.355880918221,0.0508696396228452,10936.2406785,396.355880918221,0.0508696396228452,10936.2406785,865.35,"feb",0.0138888888888889,0,0,0.561111111111111,0.213888888888889,0.152777777777778,0,2,5,360,0.625,"tws",3108847.49027778,"low",1.33448275862069,"feb",2009-02-26,2016-02-15,6.9678302532512
"fris",3,2016,1.418206708,"M","flet",889.155628233555,-0.0414326321304357,15127.0489736667,889.155628233555,-0.13465424257683,7877.420793,1072.6,"mar",0.02,0.0333333333333333,0.02,0.573333333333333,0.143333333333333,0.126666666666667,0,1,1,300,0.625,"tws",108977575.177778,"med",2.5,"mar",2009-02-26,2016-03-15,7.04722792607803
"fris",8,2015,1.418206708,"M","flet",978.454268292683,-0.0243254604545382,3559.314363,978.454268292683,-0.0243254604545382,3559.314363,633.3,"aug",0.0111731843575419,0,0.0167597765363128,0.597765363128492,0.167597765363128,0.17877094972067,0,1,1,179,0.625,"tws",7755239.42916667,"low",8.24193548387097,"aug",2009-02-26,2015-08-15,6.46406570841889
"fris",9,2015,1.418206708,"M","flet",227.12626641651,0.145668153006938,8015.844794,227.12626641651,0.145668153006938,8015.844794,833.9,"sep",0,0.012448132780083,0.037344398340249,0.493775933609959,0.282157676348548,0.128630705394191,0,5,7,241,0.625,"tws",13291529.0777778,"low",7.55,"sep",2009-02-26,2015-09-15,6.54893908281999
"fris",10,2015,1.418206708,"M","flet",980.235215296598,0.230551250731716,17427.0988986667,584.408581752484,0.140505790303197,20003.15027,970.566666666667,"oct",0,0,0,0.4375,0.353125,0.15,0,0,1,320,0.625,"tws",8685715.30416667,"low",7.49032258064516,"oct",2009-02-26,2015-10-15,6.63107460643395
"fris",11,2015,1.418206708,"M","flet",958.81958515739,0.579062528703041,7629.580399,958.81958515739,0.579062528703041,7629.580399,524.8,"nov",0.0166666666666667,0.0133333333333333,0.0233333333333333,0.43,0.26,0.143333333333333,0,4,6,300,0.625,"tws",131187483.281444,"med",9.96,"nov",2009-02-26,2015-11-15,6.71594798083504
"fris",12,2015,1.418206708,"M","flet",499.881249465126,0.29746290735547,11243.847637,499.881249465126,0.29746290735547,11243.847637,422.6,"dec",0.0332225913621262,0,0.00332225913621262,0.465116279069767,0.219269102990033,0.192691029900332,0,7,1,301,0.625,"tws",237582652.334722,"hi",5.9,"dec",2009-02-26,2015-12-15,6.79808350444901
"kabu",1,2016,1.604380561,"F","kayl",754.616231126597,-0.0430410551468707,12636.128115,754.616231126597,-0.0430410551468707,12636.128115,1030.15,"jan",0.00668896321070234,0.0100334448160535,0.0100334448160535,0.391304347826087,0.297658862876254,0.210702341137124,0,1,0,299,0.455,"twn",187602350.308333,"hi",2.85483870967742,"jan",2013-04-18,2016-01-15,2.74332648870637
"kabu",2,2016,1.604380561,"F","kayl",441.87825203252,-0.303761275265575,16523.3333655,441.87825203252,-0.303761275265575,16523.3333655,2023.75,"feb",0,0.0166666666666667,0.00555555555555556,0.338888888888889,0.391666666666667,0.141666666666667,0,0,5,360,0.455,"twn",572666.5375,"low",1.33448275862069,"feb",2013-04-18,2016-02-15,2.82819986310746
"kabu",3,2016,1.604380561,"F","kayl",715.678975029036,-0.0741694396900604,2360.740637,715.678975029036,-0.0741694396900604,2360.740637,845.6,"mar",0.02,0.0466666666666667,0.00666666666666667,0.473333333333333,0.183333333333333,0.196666666666667,0,0,1,300,0.455,"twn",106302595.085417,"med",2.5,"mar",2013-04-18,2016-03-15,2.90759753593429
"kabu",10,2015,1.604380561,"F","kayl",NA,-0.111325683100531,1656.038872,NA,-0.111325683100531,1656.038872,2237.3,"oct",0.00940438871473354,0.0250783699059561,0.0188087774294671,0.31974921630094,0.25705329153605,0.203761755485893,0,0,2,319,0.455,"twn",5597218.68541667,"low",7.49032258064516,"oct",2013-04-18,2015-10-15,2.49144421629021
"kabu",11,2015,1.604380561,"F","kayl",377.307379612258,0.205668153006938,7140.567917,377.307379612258,0.205668153006938,7140.567917,2177.3,"nov",0,0.0167224080267559,0,0.317725752508361,0.311036789297659,0.210702341137124,0,0,4,299,0.455,"twn",119557042.557833,"med",9.96,"nov",2013-04-18,2015-11-15,2.57631759069131
"kabu",12,2015,1.604380561,"F","kayl",439.530527326107,0.0680155431437671,6999.028711,439.530527326107,0.0680155431437671,6999.028711,1219.85,"dec",0,0.0133333333333333,0.00666666666666667,0.373333333333333,0.276666666666667,0.23,0,0,0,300,0.455,"twn",188108038.364583,"hi",5.9,"dec",2013-04-18,2015-12-15,2.65845311430527
"keny",1,2016,2.453114305,"M","kayl",544.442415112386,-0.0586303770667848,7972.5483565,544.442415112386,-0.0586303770667848,7972.5483565,902.1,"jan",0.0730897009966777,0,0,0.348837209302326,0.348837209302326,0.159468438538206,0,0,0,301,0.455,"twn",187602350.308333,"hi",2.85483870967742,"jan",2010-02-07,2016-01-15,5.9356605065024
"keny",2,2016,2.453114305,"M","kayl",357.8297943271,-0.158047825267592,4629.812018,357.8297943271,-0.158047825267592,4629.812018,984.6,"feb",0.0166666666666667,0.0194444444444444,0.0194444444444444,0.444444444444444,0.294444444444444,0.125,0,0,1,360,0.455,"twn",572666.5375,"low",1.33448275862069,"feb",2010-02-07,2016-02-15,6.02053388090349
"keny",3,2016,2.453114305,"M","kayl",795.834898853526,-0.0653728625195881,3191.4777925,795.834898853526,-0.0653728625195881,3191.4777925,915,"mar",0.0733333333333333,0.0266666666666667,0.0166666666666667,0.37,0.256666666666667,0.18,0,6,4,300,0.455,"twn",106302595.085417,"med",2.5,"mar",2010-02-07,2016-03-15,6.09993155373032
"keny",8,2015,2.453114305,"M","kayl",808.272704294351,-0.12542753876187,3876.125831,808.272704294351,-0.12542753876187,3876.125831,1534.2,"aug",0.065,0,0,0.315,0.385,0.13,0,1,1,200,0.455,"twn",521089.197916667,"low",8.24193548387097,"aug",2010-02-07,2015-08-15,5.51676933607118
"keny",9,2015,2.453114305,"M","kayl",428.689322493225,-0.053444433208779,2766.496287,428.689322493225,-0.053444433208779,2766.496287,1182.53333333333,"sep",0.0366666666666667,0.0233333333333333,0.02,0.313333333333333,0.383333333333333,0.123333333333333,0,1,2,300,0.455,"twn",6504451.17291667,"low",7.55,"sep",2010-02-07,2015-09-15,5.60164271047228
"keny",10,2015,2.453114305,"M","kayl",447.522051590886,-0.191746256608041,8243.68783966667,513.468352905751,-0.0963173128038628,4201.020822,1075.825,"oct",0.0866666666666667,0,0,0.26,0.316666666666667,0.216666666666667,0,0,1,300,0.455,"twn",5597218.68541667,"low",7.49032258064516,"oct",2010-02-07,2015-10-15,5.68377823408624
"keny",11,2015,2.453114305,"M","kayl",367.822476729115,0.10260095925718,2248.756358,367.822476729115,0.10260095925718,2248.756358,NA,"nov",0,0.01,0.01,0.386666666666667,0.27,0.193333333333333,0,0,4,300,0.455,"twn",119557042.557833,"med",9.96,"nov",2010-02-07,2015-11-15,5.76865160848734
"keny",12,2015,2.453114305,"M","kayl",652.496454175905,0.245792241078797,5657.1329575,652.496454175905,0.245792241078797,5657.1329575,619.15,"dec",0.0132890365448505,0.0332225913621262,0.00664451827242525,0.425249169435216,0.285714285714286,0.159468438538206,0,0,1,301,0.455,"twn",188108038.364583,"hi",5.9,"dec",2010-02-07,2015-12-15,5.8507871321013
"king",1,2016,2.045174538,"M","kipp",323.016558567001,-0.262874277987068,21256.08842,323.016558567001,-0.262874277987068,21256.08842,644.5,"jan",0.0434782608695652,0,0,0.364548494983278,0.37123745819398,0.157190635451505,0,0,0,299,0.364,"twn",187602350.308333,"hi",2.85483870967742,"jan",2011-11-02,2016-01-15,4.20260095824778
"king",2,2016,2.045174538,"M","kipp",253.56945262448,-0.272161237412229,3885.748404,253.56945262448,-0.272161237412229,3885.748404,1018.2,"feb",0.0361111111111111,0.00833333333333333,0,0.394444444444444,0.311111111111111,0.163888888888889,0,0,0,360,0.364,"twn",572666.5375,"low",1.33448275862069,"feb",2011-11-02,2016-02-15,4.28747433264887
"king",3,2016,2.045174538,"M","kipp",249.050862625211,-0.172077167576508,1994.77122746667,183.412737127371,-0.149944321885783,2056.460143,1805.4,"mar",0.053156146179402,0.026578073089701,0.0166112956810631,0.378737541528239,0.232558139534884,0.182724252491694,0.0598006644518272,0,3,301,0.364,"twn",106302595.085417,"med",2.5,"mar",2011-11-02,2016-03-15,4.3668720054757
"king",8,2015,2.045174538,"M","kipp",171.232845528455,0.056555566791221,2034.059756,171.232845528455,0.056555566791221,2034.059756,NA,"aug",0,0.0222222222222222,0.0166666666666667,0.355555555555556,0.272222222222222,0.216666666666667,0,1,0,180,0.364,"twn",521089.197916667,"low",8.24193548387097,"aug",2011-11-02,2015-08-15,3.78370978781656
"king",10,2015,2.045174538,"M","kipp",290.876179828012,-0.22079501661487,2342.294642,290.876179828012,-0.22079501661487,2342.294642,847.733333333333,"oct",0.25625,0,0.0125,0.296875,0.16875,0.196875,0,0,1,320,0.364,"twn",5597218.68541667,"low",7.49032258064516,"oct",2011-11-02,2015-10-15,3.95071868583162
"king",11,2015,2.045174538,"M","kipp",168.286097560976,0.0346818066400614,2440.684187,168.286097560976,0.0346818066400614,2440.684187,1227.6,"nov",0.1,0,0,0.39,0.23,0.163333333333333,0,0,2,300,0.364,"twn",119557042.557833,"med",9.96,"nov",2011-11-02,2015-11-15,4.03559206023272
"king",12,2015,2.045174538,"M","kipp",333.629911924119,-0.0213284669466495,1450.536315,333.629911924119,-0.0213284669466495,1450.536315,1031.9,"dec",0.0566666666666667,0,0,0.413333333333333,0.276666666666667,0.16,0,0,0,300,0.364,"twn",188108038.364583,"hi",5.9,"dec",2011-11-02,2015-12-15,4.11772758384668
"mayh",1,2016,2.214921287,"F","mixu",353.762833914053,-0.24559831636154,11694.9538345,353.762833914053,-0.24559831636154,11694.9538345,610.6,"jan",0,0.0367892976588629,0.0468227424749164,0.361204013377926,0.280936454849498,0.150501672240803,0.0635451505016722,1,1,299,0.789,"gn",224542994.659615,"hi",2.85483870967742,"jan",2010-03-14,2016-01-15,5.83983572895277
"mayh",2,2016,2.214921287,"F","mixu",190.016131436314,-0.153995468821129,2887.573027,190.016131436314,-0.153995468821129,2887.573027,932.4,"feb",0.00555555555555556,0.0583333333333333,0.0888888888888889,0.383333333333333,0.241666666666667,0.161111111111111,0,5,3,360,0.789,"gn",1746739.10288462,"low",1.33448275862069,"feb",2010-03-14,2016-02-15,5.92470910335387
"mayh",3,2016,2.214921287,"F","mixu",351.165294715447,-0.046362018573529,2471.568115,351.165294715447,-0.046362018573529,2471.568115,739.1,"mar",0.0167785234899329,0.0335570469798658,0.063758389261745,0.298657718120805,0.268456375838926,0.228187919463087,0,6,1,298,0.789,"gn",40715871.9509615,"low",2.5,"mar",2010-03-14,2016-03-15,6.0041067761807
"mayh",10,2015,2.214921287,"F","mixu",382.07074912892,-0.159453279909396,6653.33246766667,382.07074912892,-0.18465424257683,5698.024261,1349.95,"oct",0,0.021875,0.05625,0.25625,0.4875,0.146875,0,2,3,320,0.789,"gn",6099094.65192308,"low",7.49032258064516,"oct",2010-03-14,2015-10-15,5.58795345653662
"mayh",11,2015,2.214921287,"F","mixu",623.138970189702,0.176555566791221,28036.6103,623.138970189702,0.176555566791221,28036.6103,815.8,"nov",0,0.1,0.04,0.283333333333333,0.36,0.156666666666667,0,0,0,300,0.789,"gn",117032983.428846,"med",9.96,"nov",2010-03-14,2015-11-15,5.67282683093771
"mayh",12,2015,2.214921287,"F","mixu",552.982748492001,0.1166022492364,3717.021664,552.982748492001,0.1166022492364,3717.021664,546.55,"dec",0,0.0166666666666667,0.02,0.413333333333333,0.28,0.193333333333333,0,1,0,300,0.789,"gn",206628053.235577,"hi",5.9,"dec",2010-03-14,2015-12-15,5.75496235455168
